200215 134225.556|CONFIG|main|setFileHandlers|Now logging to /Users/hunterhan/tomcat/webapps/ROOT/pc2-9.6.0/bin/profiles/P43c08821-5a55-4a01-8984-c54f506e09d2/logs directory.
200215 165831.624|INFO|Thread-3798|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE2 @ site 1
200215 165831.624|INFO|Thread-3798|dumpPacket|   key: READ_ONLY is: java.lang.Boolean false
200215 165831.624|INFO|Thread-3798|dumpPacket|   key: COMPUTER_JUDGE is: java.lang.Boolean true
200215 165831.624|INFO|Thread-3798|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 106 QUEUED_FOR_COMPUTER_JUDGEMENT 118 min 7109842ms from TEAM8 @ site 1 id Run-5141113324325729440 problem Emilio--1343789064720061820 lang Java-7638789713309008913
200215 165831.646|INFO|Thread-3798|info|sendToClient b4 to JUDGE2 @ site 1 Packet[RUN_CHECKOUT] #1106 SERVER0 @ site 1 -> JUDGE2 @ site 1
200215 165831.646|INFO|Thread-3798|info|sendToClient SERVER0 @ site 1 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 165831.646|INFO|Thread-3798|info|sendToClient (send) JUDGE2 @ site 1 Packet[RUN_CHECKOUT] #1106 SERVER0 @ site 1 -> JUDGE2 @ site 1 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 165831.646|INFO|Thread-3798|info|sendToClient af to JUDGE2 @ site 1 Packet[RUN_CHECKOUT] #1106 SERVER0 @ site 1 -> JUDGE2 @ site 1
200215 165831.646|INFO|Thread-3798|info|sendToClient (send) JUDGE2 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #1107 SERVER0 @ site 1 -> JUDGE2 @ site 1 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 165831.647|INFO|Thread-3798|info|sendToClient (send) JUDGE2 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #1107 SERVER0 @ site 1 -> JUDGE2 @ site 1 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 165831.647|INFO|Thread-3798|info|sendToClient (send) JUDGE2 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #1107 SERVER0 @ site 1 -> JUDGE2 @ site 1 Socket[addr=/192.168.1.23,port=3131,localport=50002]-2776710614574440703
200215 165831.648|INFO|Thread-3798|info|sendToClient (send) JUDGE2 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #1107 SERVER0 @ site 1 -> JUDGE2 @ site 1 Socket[addr=/127.0.0.1,port=65315,localport=50002]-379372538681267345
200215 165831.649|INFO|Thread-3798|info|sendToClient (send) JUDGE2 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #1107 SERVER0 @ site 1 -> JUDGE2 @ site 1 Socket[addr=/127.0.0.1,port=64763,localport=50002]-7581957894267715720
200215 165831.653|INFO|Thread-3798|info|handlePacket end Packet[RUN_REQUEST] #131 JUDGE2 @ site 1 -> SERVER0 @ site 1
200215 165831.653|INFO|Thread-3798|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 165834.965|INFO|Thread-3805|info|receiveObject start got Packet[RUN_JUDGEMENT] #72 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 165834.965|INFO|Thread-3805|info|receiveObject Packet[RUN_JUDGEMENT] #72 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 165834.965|INFO|Thread-3805|info|handlePacket start Packet[RUN_JUDGEMENT] #72 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 165834.966|INFO|Thread-3805|dumpPacket|Packet RUN_JUDGEMENT (Seq #72, o#72 ) handlePacket
200215 165834.966|INFO|Thread-3805|dumpPacket|  From: JUDGE1 @ site 1, oJUDGE1 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 165834.966|INFO|Thread-3805|dumpPacket|    To: SERVER0 @ site 1
200215 165834.966|INFO|Thread-3805|dumpPacket|   key: RUN_RESULTS_FILE is: edu.csus.ecs.pc2.core.model.RunResultFiles edu.csus.ecs.pc2.core.model.RunResultFiles@847655a
200215 165834.966|INFO|Thread-3805|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord No by JUDGE1 @ site 1 judgement No_-_Wrong_Answer-458171987824172051 id JudgementRecord--4173654502379119624
200215 165834.966|INFO|Thread-3805|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 165834.966|INFO|Thread-3805|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 101 JUDGED 114 min 6850366ms from TEAM11 @ site 1 id Run--7200191745045487809 problem Teresa--1859936217600923460 lang Java-7638789713309008913
200215 165834.984|INFO|Thread-3806|info|receiveObject start got Packet[RUN_JUDGEMENT] #132 JUDGE2 @ site 1 -> SERVER0 @ site 1
200215 165834.985|INFO|Thread-3806|info|receiveObject Packet[RUN_JUDGEMENT] #132 JUDGE2 @ site 1 -> SERVER0 @ site 1
200215 165834.985|INFO|Thread-3806|info|handlePacket start Packet[RUN_JUDGEMENT] #132 JUDGE2 @ site 1 -> SERVER0 @ site 1
200215 165834.985|INFO|Thread-3806|dumpPacket|Packet RUN_JUDGEMENT (Seq #132, o#132 ) handlePacket
200215 165834.985|INFO|Thread-3806|dumpPacket|  From: JUDGE2 @ site 1, oJUDGE2 @ site 1 (DESKTOP-NNF5Q7D @ 192.168.1.12) (Contest Id: Default-3737554909911913459)
200215 165834.985|INFO|Thread-3806|dumpPacket|    To: SERVER0 @ site 1
200215 165834.985|INFO|Thread-3806|dumpPacket|   key: RUN_RESULTS_FILE is: edu.csus.ecs.pc2.core.model.RunResultFiles edu.csus.ecs.pc2.core.model.RunResultFiles@3acb478a
200215 165834.985|INFO|Thread-3806|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE2 @ site 1 judgement Yes-4189952585709361773 id JudgementRecord--1427207724915213145
200215 165834.985|INFO|Thread-3806|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE2 @ site 1
200215 165834.985|INFO|Thread-3806|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 106 BEING_JUDGED 118 min 7109842ms from TEAM8 @ site 1 id Run-5141113324325729440 problem Emilio--1343789064720061820 lang Java-7638789713309008913
200215 165835.001|DEBUG|Thread-3805|logDebugMessage|Run Event Run 101 JUDGED 114 min 6850366ms from TEAM11 @ site 1 id Run--7200191745045487809 problem Teresa--1859936217600923460 lang Java-7638789713309008913 CHANGED 
200215 165835.009|INFO|Thread-3805|info|sendToClient b4 to TEAM11 @ site 1 Packet[RUN_JUDGEMENT] #1108 SERVER0 @ site 1 -> TEAM11 @ site 1
200215 165835.010|INFO|Thread-3805|info|sendToClient SERVER0 @ site 1 Socket[addr=/192.168.1.2,port=52590,localport=50002]-8997043134107983016
200215 165835.010|INFO|Thread-3805|info|sendToClient (send) TEAM11 @ site 1 Packet[RUN_JUDGEMENT] #1108 SERVER0 @ site 1 -> TEAM11 @ site 1 Socket[addr=/192.168.1.2,port=52590,localport=50002]-8997043134107983016
200215 165835.013|INFO|Thread-3805|info|sendToClient af to TEAM11 @ site 1 Packet[RUN_JUDGEMENT] #1108 SERVER0 @ site 1 -> TEAM11 @ site 1
200215 165835.013|INFO|Thread-3805|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #1109 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 165835.015|INFO|Thread-3805|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #1109 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 165835.015|INFO|Thread-3805|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #1109 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/192.168.1.23,port=3131,localport=50002]-2776710614574440703
200215 165835.017|INFO|Thread-3805|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #1109 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=65315,localport=50002]-379372538681267345
200215 165835.018|INFO|Thread-3805|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #1109 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64763,localport=50002]-7581957894267715720
200215 165835.019|DEBUG|Thread-3806|logDebugMessage|Run Event Run 106 MANUAL_REVIEW 118 min 7109842ms from TEAM8 @ site 1 id Run-5141113324325729440 problem Emilio--1343789064720061820 lang Java-7638789713309008913 CHANGED 
200215 165835.019|INFO|Thread-3806|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #1110 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 165835.020|INFO|Thread-3805|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 165835.023|INFO|Thread-3806|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #1110 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 165835.025|INFO|Thread-3806|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #1110 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/192.168.1.23,port=3131,localport=50002]-2776710614574440703
200215 165835.025|INFO|Thread-3806|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #1110 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=65315,localport=50002]-379372538681267345
200215 165835.027|INFO|Thread-3806|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #1110 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64763,localport=50002]-7581957894267715720
200215 165835.031|INFO|Thread-3806|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 165835.526|INFO|Thread-3818|info|receiveObject start got Packet[RUN_REQUEST] #73 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 165835.526|INFO|Thread-3818|info|receiveObject Packet[RUN_REQUEST] #73 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 165835.526|INFO|Thread-3818|info|handlePacket start Packet[RUN_REQUEST] #73 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 165835.526|INFO|Thread-3818|dumpPacket|Packet RUN_REQUEST (Seq #73, o#73 ) handlePacket
200215 165835.526|INFO|Thread-3818|dumpPacket|  From: JUDGE1 @ site 1, oJUDGE1 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 165835.526|INFO|Thread-3818|dumpPacket|    To: SERVER0 @ site 1
200215 165835.526|INFO|Thread-3818|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 165835.526|INFO|Thread-3818|dumpPacket|   key: READ_ONLY is: java.lang.Boolean false
200215 165835.527|INFO|Thread-3818|dumpPacket|   key: COMPUTER_JUDGE is: java.lang.Boolean false
200215 165835.527|INFO|Thread-3818|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 102 MANUAL_REVIEW 114 min 6858756ms from TEAM7 @ site 1 id Run--3746906660043264748 problem Maciej--783711973335785520 lang Java-7638789713309008913
200215 165835.550|INFO|Thread-3818|info|sendToClient b4 to JUDGE1 @ site 1 Packet[RUN_CHECKOUT] #1111 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 165835.550|INFO|Thread-3818|info|sendToClient SERVER0 @ site 1 Socket[addr=/127.0.0.1,port=65315,localport=50002]-379372538681267345
200215 165835.551|INFO|Thread-3818|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT] #1111 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=65315,localport=50002]-379372538681267345
200215 165835.552|INFO|Thread-3818|info|sendToClient af to JUDGE1 @ site 1 Packet[RUN_CHECKOUT] #1111 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 165835.552|INFO|Thread-3818|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #1112 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 165835.554|INFO|Thread-3818|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #1112 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 165835.558|INFO|Thread-3818|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #1112 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/192.168.1.23,port=3131,localport=50002]-2776710614574440703
200215 165835.559|INFO|Thread-3818|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #1112 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=65315,localport=50002]-379372538681267345
200215 165835.560|INFO|Thread-3818|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #1112 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=64763,localport=50002]-7581957894267715720
200215 165835.561|INFO|Thread-3818|info|handlePacket end Packet[RUN_REQUEST] #73 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 165835.561|INFO|Thread-3818|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 165836.118|INFO|Thread-3825|info|receiveObject start got Packet[RUN_JUDGEMENT] #74 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 165836.118|INFO|Thread-3825|info|receiveObject Packet[RUN_JUDGEMENT] #74 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 165836.118|INFO|Thread-3825|info|handlePacket start Packet[RUN_JUDGEMENT] #74 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 165836.119|INFO|Thread-3825|dumpPacket|Packet RUN_JUDGEMENT (Seq #74, o#74 ) handlePacket
200215 165836.119|INFO|Thread-3825|dumpPacket|  From: JUDGE1 @ site 1, oJUDGE1 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 165836.119|INFO|Thread-3825|dumpPacket|    To: SERVER0 @ site 1
200215 165836.119|INFO|Thread-3825|dumpPacket|   key: RUN_RESULTS_FILE is: edu.csus.ecs.pc2.core.model.RunResultFiles edu.csus.ecs.pc2.core.model.RunResultFiles@248087d9
200215 165836.119|INFO|Thread-3825|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-4189952585709361773 id JudgementRecord--3494913801117731710
200215 165836.119|INFO|Thread-3825|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 165836.119|INFO|Thread-3825|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 102 JUDGED 114 min 6858756ms from TEAM7 @ site 1 id Run--3746906660043264748 problem Maciej--783711973335785520 lang Java-7638789713309008913
200215 165836.136|DEBUG|Thread-3825|logDebugMessage|Run Event Run 102 JUDGED 114 min 6858756ms from TEAM7 @ site 1 id Run--3746906660043264748 problem Maciej--783711973335785520 lang Java-7638789713309008913 CHANGED 
200215 165836.136|INFO|Thread-3825|info|sendToClient b4 to TEAM7 @ site 1 Packet[RUN_JUDGEMENT] #1113 SERVER0 @ site 1 -> TEAM7 @ site 1
200215 165836.137|INFO|Thread-3825|info|sendToClient SERVER0 @ site 1 Socket[addr=/192.168.1.17,port=50398,localport=50002]--4474628347764011208
200215 165836.137|INFO|Thread-3825|info|sendToClient (send) TEAM7 @ site 1 Packet[RUN_JUDGEMENT] #1113 SERVER0 @ site 1 -> TEAM7 @ site 1 Socket[addr=/192.168.1.17,port=50398,localport=50002]--4474628347764011208
200215 165836.137|INFO|Thread-3825|info|sendToClient af to TEAM7 @ site 1 Packet[RUN_JUDGEMENT] #1113 SERVER0 @ site 1 -> TEAM7 @ site 1
200215 165836.137|INFO|Thread-3825|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #1114 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 165836.138|INFO|Thread-3825|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #1114 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 165836.138|INFO|Thread-3825|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #1114 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/192.168.1.23,port=3131,localport=50002]-2776710614574440703
200215 165836.138|INFO|Thread-3825|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #1114 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=65315,localport=50002]-379372538681267345
200215 165836.139|INFO|Thread-3825|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #1114 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64763,localport=50002]-7581957894267715720
200215 165836.139|INFO|Thread-3825|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 165836.768|INFO|Thread-3832|info|receiveObject start got Packet[RUN_REQUEST] #75 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 165836.769|INFO|Thread-3832|info|receiveObject Packet[RUN_REQUEST] #75 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 165836.769|INFO|Thread-3832|info|handlePacket start Packet[RUN_REQUEST] #75 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 165836.769|INFO|Thread-3832|dumpPacket|Packet RUN_REQUEST (Seq #75, o#75 ) handlePacket
200215 165836.769|INFO|Thread-3832|dumpPacket|  From: JUDGE1 @ site 1, oJUDGE1 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 165836.769|INFO|Thread-3832|dumpPacket|    To: SERVER0 @ site 1
200215 165836.769|INFO|Thread-3832|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 165836.769|INFO|Thread-3832|dumpPacket|   key: READ_ONLY is: java.lang.Boolean false
200215 165836.769|INFO|Thread-3832|dumpPacket|   key: COMPUTER_JUDGE is: java.lang.Boolean false
200215 165836.769|INFO|Thread-3832|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 99 MANUAL_REVIEW 112 min 6751039ms from TEAM10 @ site 1 id Run--7040266665179884780 problem Irene--5450319172097941720 lang Java-7638789713309008913
200215 165836.793|INFO|Thread-3832|info|sendToClient b4 to JUDGE1 @ site 1 Packet[RUN_CHECKOUT] #1115 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 165836.793|INFO|Thread-3832|info|sendToClient SERVER0 @ site 1 Socket[addr=/127.0.0.1,port=65315,localport=50002]-379372538681267345
200215 165836.793|INFO|Thread-3832|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT] #1115 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=65315,localport=50002]-379372538681267345
200215 165836.793|INFO|Thread-3832|info|sendToClient af to JUDGE1 @ site 1 Packet[RUN_CHECKOUT] #1115 SERVER0 @ site 1 -> JUDGE1 @ site 1
200215 165836.793|INFO|Thread-3832|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #1116 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
200215 165836.794|INFO|Thread-3832|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #1116 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/192.168.1.12,port=10514,localport=50002]--5912666904006025681
200215 165836.794|INFO|Thread-3832|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #1116 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/192.168.1.23,port=3131,localport=50002]-2776710614574440703
200215 165836.798|INFO|Thread-3832|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #1116 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=65315,localport=50002]-379372538681267345
200215 165836.802|INFO|Thread-3832|info|sendToClient (send) JUDGE1 @ site 1 Packet[RUN_CHECKOUT_NOTIFICATION] #1116 SERVER0 @ site 1 -> JUDGE1 @ site 1 Socket[addr=/127.0.0.1,port=64763,localport=50002]-7581957894267715720
200215 165836.808|INFO|Thread-3832|info|handlePacket end Packet[RUN_REQUEST] #75 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 165836.808|INFO|Thread-3832|info|receiveObject end   got edu.csus.ecs.pc2.core.packet.Packet
200215 165837.716|INFO|Thread-3839|info|receiveObject start got Packet[RUN_JUDGEMENT] #76 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 165837.716|INFO|Thread-3839|info|receiveObject Packet[RUN_JUDGEMENT] #76 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 165837.716|INFO|Thread-3839|info|handlePacket start Packet[RUN_JUDGEMENT] #76 JUDGE1 @ site 1 -> SERVER0 @ site 1
200215 165837.716|INFO|Thread-3839|dumpPacket|Packet RUN_JUDGEMENT (Seq #76, o#76 ) handlePacket
200215 165837.716|INFO|Thread-3839|dumpPacket|  From: JUDGE1 @ site 1, oJUDGE1 @ site 1 (Hunters-MacBook-Pro.local @ 127.0.0.1) (Contest Id: Default-3737554909911913459)
200215 165837.716|INFO|Thread-3839|dumpPacket|    To: SERVER0 @ site 1
200215 165837.716|INFO|Thread-3839|dumpPacket|   key: RUN_RESULTS_FILE is: edu.csus.ecs.pc2.core.model.RunResultFiles edu.csus.ecs.pc2.core.model.RunResultFiles@4f184521
200215 165837.716|INFO|Thread-3839|dumpPacket|   key: JUDGEMENT_RECORD is: edu.csus.ecs.pc2.core.model.JudgementRecord Yes by JUDGE1 @ site 1 judgement Yes-4189952585709361773 id JudgementRecord--739720146574966481
200215 165837.716|INFO|Thread-3839|dumpPacket|   key: CLIENT_ID is: edu.csus.ecs.pc2.core.model.ClientId JUDGE1 @ site 1
200215 165837.716|INFO|Thread-3839|dumpPacket|   key: RUN is: edu.csus.ecs.pc2.core.model.Run Run 99 JUDGED 112 min 6751039ms from TEAM10 @ site 1 id Run--7040266665179884780 problem Irene--5450319172097941720 lang Java-7638789713309008913
200215 165837.734|DEBUG|Thread-3839|logDebugMessage|Run Event Run 99 JUDGED 112 min 6751039ms from TEAM10 @ site 1 id Run--7040266665179884780 problem Irene--5450319172097941720 lang Java-7638789713309008913 CHANGED 
200215 165837.734|INFO|Thread-3839|info|sendToClient b4 to TEAM10 @ site 1 Packet[RUN_JUDGEMENT] #1117 SERVER0 @ site 1 -> TEAM10 @ site 1
200215 165837.735|INFO|Thread-3839|info|sendToClient SERVER0 @ site 1 Socket[addr=/192.168.1.4,port=50240,localport=50002]--927080137921802943
200215 165837.735|INFO|Thread-3839|info|sendToClient (send) TEAM10 @ site 1 Packet[RUN_JUDGEMENT] #1117 SERVER0 @ site 1 -> TEAM10 @ site 1 Socket[addr=/192.168.1.4,port=50240,localport=50002]--927080137921802943
200215 165837.735|INFO|Thread-3839|info|sendToClient af to TEAM10 @ site 1 Packet[RUN_JUDGEMENT] #1117 SERVER0 @ site 1 -> TEAM10 @ site 1
200215 165837.735|INFO|Thread-3839|info|sendToClient (send) SERVER0 @ site 0 Packet[RUN_JUDGEMENT_UPDATE] #1118 SERVER0 @ site 1 -> SERVER0 @ site 0 Socket[addr=/127.0.0.1,port=64762,localport=50002]-3524837752961541192
